,start_destination,end_destination,start_date,price,num_stops,airline_names,stop_cities,journey_duration,dep_time,dep_meridiem,arrival_time,arrival_meridiem
245,MUC,SYD,2023-09-03,1470,1 stop,United Airlines,EWR,13h 40m,9:30,am,5:10,pm
246,MUC,SYD,2023-09-03,563,2 stops,"Lufthansa, TAP AIR PORTUGAL","LHR, LIS",26h 00m,6:40,pm,2:40,pm
247,MUC,SYD,2023-09-03,1455,1 stop,SWISS,ZRH,14h 10m,9:05,am,5:15,pm
248,MUC,SYD,2023-09-03,640,2 stops,"Lufthansa, TAP AIR PORTUGAL","LHR, LIS",23h 00m,9:40,pm,2:40,pm
249,MUC,SYD,2023-09-03,1221,2 stops,KLM,"AMS, ATL",17h 10m,9:25,am,8:35,pm
250,MUC,SYD,2023-09-03,1225,2 stops,KLM,"AMS, JFK",17h 11m,11:50,am,11:01,pm
251,MUC,SYD,2023-09-03,1221,2 stops,KLM,"AMS, DTW",17h 15m,7:00,am,6:15,pm
252,MUC,SYD,2023-09-03,1470,1 stop,United Airlines,IAD,14h 16m,12:20,pm,8:36,pm
253,MUC,SYD,2023-09-03,959,2 stops,"Icelandair, JetBlue","KEF, JFK",22h 38m,4:55,pm,9:33,am
254,MUC,SYD,2023-09-03,1221,2 stops,KLM,"AMS, ATL",17h 35m,7:00,am,6:35,pm
255,MUC,SYD,2023-09-03,627,1 stop,Air France,CDG,29h 55m,6:10,pm,6:05,pm
256,MUC,SYD,2023-09-04,472,1 stop,TAP AIR PORTUGAL,LIS,14h 35m,6:05,am,2:40,pm
257,MUC,SYD,2023-09-04,468,2 stops,"Vueling, TAP AIR PORTUGAL","BCN, LIS",23h 45m,8:55,pm,2:40,pm
258,MUC,SYD,2023-09-04,615,1 stop,Lufthansa,FRA,11h 45m,9:00,am,2:45,pm
259,MUC,SYD,2023-09-04,612,1 stop,Delta,ATL,14h 10m,10:25,am,6:35,pm
260,MUC,SYD,2023-09-04,615,1 stop,Delta,CDG,14h 10m,9:55,am,6:05,pm
261,MUC,SYD,2023-09-04,617,1 stop,Air France,CDG,14h 10m,9:55,am,6:05,pm
262,MUC,SYD,2023-09-04,612,1 stop,Delta,ATL,16h 10m,10:25,am,8:35,pm
263,MUC,SYD,2023-09-04,628,1 stop,LOT,WAW,16h 35m,7:00,am,5:35,pm
264,MUC,SYD,2023-09-04,618,1 stop,Air France,ATL,16h 10m,10:25,am,8:35,pm
265,MUC,SYD,2023-09-04,615,1 stop,Delta,CDG,16h 50m,7:15,am,6:05,pm
266,MUC,SYD,2023-09-04,617,1 stop,Air France,CDG,16h 50m,7:15,am,6:05,pm
267,MUC,SYD,2023-09-04,619,2 stops,Delta,"AMS, ATL",16h 35m,2:05,pm,12:40,am
268,MUC,SYD,2023-09-04,615,1 stop,Delta,CDG,17h 05m,9:55,am,9:00,pm
269,MUC,SYD,2023-09-04,617,1 stop,Air France,CDG,17h 05m,9:55,am,9:00,pm
270,MUC,SYD,2023-09-04,537,1 stop,"Lufthansa, Air Caraïbes",CDG-ORY,15h 30m,9:50,am,7:20,pm
271,MUC,SYD,2023-09-04,767,1 stop,Air Europa,MAD,14h 00m,10:45,am,6:45,pm
272,MUC,SYD,2023-09-04,672,2 stops,LOT,"KRK, WAW",16h 15m,7:20,am,5:35,pm
273,MUC,SYD,2023-09-04,721,2 stops,Delta,"AMS, CDG",15h 10m,11:50,am,9:00,pm
274,MUC,SYD,2023-09-04,612,1 stop,Delta,ATL,18h 18m,10:25,am,10:43,pm
275,MUC,SYD,2023-09-04,706,2 stops,Delta,"AMS, JFK",17h 11m,11:50,am,11:01,pm
276,MUC,SYD,2023-09-04,619,2 stops,Delta,"AMS, ATL",18h 50m,11:50,am,12:40,am
277,MUC,SYD,2023-09-04,537,1 stop,"Lufthansa, Air Caraïbes",ORY,17h 50m,7:30,am,7:20,pm
278,MUC,SYD,2023-09-04,708,2 stops,Delta,"CDG, ATL",17h 20m,7:15,am,6:35,pm
279,MUC,SYD,2023-09-04,703,2 stops,Delta,"AMS, ATL",17h 35m,7:00,am,6:35,pm
280,MUC,SYD,2023-09-04,615,1 stop,Delta,CDG,19h 45m,7:15,am,9:00,pm
281,MUC,SYD,2023-09-04,721,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
282,MUC,SYD,2023-09-04,721,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
283,MUC,SYD,2023-09-04,617,1 stop,Air France,CDG,19h 45m,7:15,am,9:00,pm
284,MUC,SYD,2023-09-04,546,1 stop,"Lufthansa, French Bee",CDG-ORY,15h 30m,9:50,am,7:20,pm
285,MUC,SYD,2023-09-04,612,1 stop,Delta,ATL,20h 15m,10:25,am,12:40,am
286,MUC,SYD,2023-09-04,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
287,MUC,SYD,2023-09-04,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
288,MUC,SYD,2023-09-04,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
289,MUC,SYD,2023-09-04,470,1 stop,TAP AIR PORTUGAL,LIS,24h 40m,8:00,pm,2:40,pm
290,MUC,SYD,2023-09-04,627,2 stops,Air France,"CDG, ATL",19h 20m,7:15,am,8:35,pm
291,MUC,SYD,2023-09-04,537,1 stop,"Lufthansa, Air Caraïbes",CDG-ORY,18h 35m,6:45,am,7:20,pm
292,MUC,SYD,2023-09-04,705,1 stop,"Lufthansa, TAP AIR PORTUGAL",LIS,14h 35m,6:05,am,2:40,pm
293,MUC,SYD,2023-09-04,707,2 stops,Delta,"CDG, ATL",18h 48m,9:55,am,10:43,pm
294,MUC,SYD,2023-09-04,742,2 stops,Air France,"CDG, DTW",17h 00m,7:15,am,6:15,pm
295,MUC,SYD,2023-09-04,708,2 stops,Delta,"CDG, ATL",18h 48m,9:55,am,10:43,pm
296,MUC,SYD,2023-09-04,703,2 stops,Delta,"AMS, ATL",19h 18m,9:25,am,10:43,pm
297,MUC,SYD,2023-09-04,708,2 stops,Delta,"CDG, ATL",19h 20m,7:15,am,8:35,pm
298,MUC,SYD,2023-09-04,703,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
299,MUC,SYD,2023-09-04,703,2 stops,Delta,"AMS, MSP",19h 40m,9:25,am,11:05,pm
300,MUC,SYD,2023-09-04,706,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
301,MUC,SYD,2023-09-04,619,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
302,MUC,SYD,2023-09-04,546,1 stop,"Lufthansa, French Bee",ORY,17h 50m,7:30,am,7:20,pm
303,MUC,SYD,2023-09-04,823,2 stops,Delta,"CDG, DTW",17h 00m,7:15,am,6:15,pm
304,MUC,SYD,2023-09-04,819,2 stops,Delta,"AMS, ATL",17h 10m,9:25,am,8:35,pm
305,MUC,SYD,2023-09-04,819,2 stops,Delta,"AMS, DTW",17h 15m,7:00,am,6:15,pm
306,MUC,SYD,2023-09-04,898,2 stops,Lufthansa,"DUS, FRA",14h 15m,6:30,am,2:45,pm
307,MUC,SYD,2023-09-04,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
308,MUC,SYD,2023-09-04,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
309,MUC,SYD,2023-09-04,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
310,MUC,SYD,2023-09-04,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
311,MUC,SYD,2023-09-04,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
312,MUC,SYD,2023-09-04,707,2 stops,Delta,"CDG, ATL",20h 45m,9:55,am,12:40,am
313,MUC,SYD,2023-09-04,708,2 stops,Delta,"CDG, ATL",20h 45m,9:55,am,12:40,am
314,MUC,SYD,2023-09-04,743,2 stops,Air France,"CDG, JFK",19h 06m,9:55,am,11:01,pm
315,MUC,SYD,2023-09-04,546,1 stop,"Lufthansa, French Bee",CDG-ORY,18h 35m,6:45,am,7:20,pm
316,MUC,SYD,2023-09-04,703,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
317,MUC,SYD,2023-09-04,579,1 stop,TAP AIR PORTUGAL,LIS,25h 10m,7:30,pm,2:40,pm
318,MUC,SYD,2023-09-04,707,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
319,MUC,SYD,2023-09-04,708,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
320,MUC,SYD,2023-09-04,708,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
321,MUC,SYD,2023-09-04,703,2 stops,Delta,"AMS, ATL",21h 43m,7:00,am,10:43,pm
322,MUC,SYD,2023-09-04,703,2 stops,Delta,"AMS, ATL",21h 43m,7:00,am,10:43,pm
323,MUC,SYD,2023-09-04,740,2 stops,Multiple Airlines,"FRA, JFK",17h 56m,9:00,am,8:56,pm
324,MUC,SYD,2023-09-04,497,2 stops,Multiple Airlines,"PMI, ORY",19h 25m,5:55,am,7:20,pm
325,MUC,SYD,2023-09-04,886,1 stop,Turkish Airlines,IST,18h 10m,7:15,am,7:25,pm
326,MUC,SYD,2023-09-04,823,2 stops,Delta,"CDG, ATL",19h 20m,7:15,am,8:35,pm
327,MUC,SYD,2023-09-04,1087,1 stop,Lufthansa,FRA,12h 45m,8:00,am,2:45,pm
328,MUC,SYD,2023-09-04,819,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
329,MUC,SYD,2023-09-04,819,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
330,MUC,SYD,2023-09-04,822,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
331,MUC,SYD,2023-09-04,740,2 stops,Multiple Airlines,"FRA, JFK",18h 56m,8:00,am,8:56,pm
332,MUC,SYD,2023-09-04,539,2 stops,Multiple Airlines,"PMI, ORY",19h 30m,5:50,am,7:20,pm
333,MUC,SYD,2023-09-04,540,2 stops,Multiple Airlines,"PMI, ORY",19h 30m,5:50,am,7:20,pm
334,MUC,SYD,2023-09-04,1087,1 stop,Lufthansa,FRA,13h 45m,7:00,am,2:45,pm
335,MUC,SYD,2023-09-04,487,2 stops,"Air Europa, TAP AIR PORTUGAL","MAD, LIS",25h 35m,7:05,pm,2:40,pm
336,MUC,SYD,2023-09-04,920,2 stops,Delta,"AMS, JFK",17h 58m,7:00,am,6:58,pm
337,MUC,SYD,2023-09-04,920,2 stops,Delta,"AMS, BOS",18h 22m,7:00,am,7:22,pm
338,MUC,SYD,2023-09-04,720,2 stops,Multiple Airlines,"FRA, JFK",20h 44m,9:00,am,11:44,pm
339,MUC,SYD,2023-09-04,722,2 stops,TAP AIR PORTUGAL,"LIS, EWR",24h 10m,6:05,am,12:15,am
340,MUC,SYD,2023-09-04,475,1 stop,TAP AIR PORTUGAL,LIS,31h 05m,1:35,pm,2:40,pm
341,MUC,SYD,2023-09-04,627,1 stop,Air France,CDG,27h 35m,8:30,pm,6:05,pm
342,MUC,SYD,2023-09-04,603,2 stops,Multiple Airlines,"PMI, ORY",19h 30m,5:50,am,7:20,pm
343,MUC,SYD,2023-09-04,611,2 stops,Multiple Airlines,"PMI, ORY",19h 25m,5:55,am,7:20,pm
344,MUC,SYD,2023-09-04,608,2 stops,Multiple Airlines,"PMI, ORY",19h 30m,5:50,am,7:20,pm
345,MUC,SYD,2023-09-04,720,2 stops,Multiple Airlines,"FRA, JFK",21h 44m,8:00,am,11:44,pm
346,MUC,SYD,2023-09-04,616,2 stops,Multiple Airlines,"PMI, ORY",19h 25m,5:55,am,7:20,pm
347,MUC,SYD,2023-09-04,735,2 stops,TAP AIR PORTUGAL,"OPO, LIS",23h 10m,9:30,pm,2:40,pm
348,MUC,SYD,2023-09-04,722,2 stops,TAP AIR PORTUGAL,"LIS, EWR",25h 30m,1:35,pm,9:05,am
349,MUC,SYD,2023-09-04,497,2 stops,"easyJet, TAP AIR PORTUGAL","LGW-LHR, LIS",22h 45m,9:55,pm,2:40,pm
350,MUC,SYD,2023-09-04,612,1 stop,Delta,ATL,28h 40m,10:25,am,9:05,am
351,MUC,SYD,2023-09-04,735,2 stops,TAP AIR PORTUGAL,"OPO, LIS",23h 10m,9:30,pm,2:40,pm
352,MUC,SYD,2023-09-04,969,2 stops,"LOT, JetBlue","WAW, JFK",19h 49m,9:55,am,11:44,pm
353,MUC,SYD,2023-09-04,627,1 stop,Air France,CDG,29h 55m,6:10,pm,6:05,pm
354,MUC,SYD,2023-09-04,612,1 stop,Delta,DTW,29h 55m,11:30,am,11:25,am
355,MUC,SYD,2023-09-04,624,1 stop,Air France,DTW,29h 55m,11:30,am,11:25,am
356,MUC,SYD,2023-09-04,920,2 stops,Delta,"AMS, JFK",22h 01m,7:00,am,11:01,pm
357,MUC,SYD,2023-09-04,627,1 stop,Air France,CDG,30h 30m,8:30,pm,9:00,pm
358,MUC,SYD,2023-09-04,1218,1 stop,KLM,ATL,14h 10m,10:25,am,6:35,pm
359,MUC,SYD,2023-09-04,995,2 stops,"LOT, United Airlines","WAW, JFK-EWR",19h 42m,9:55,am,11:37,pm
360,MUC,SYD,2023-09-04,579,2 stops,Aer Lingus,"DUB, ORD",31h 41m,8:35,pm,10:16,pm
361,MUC,SYD,2023-09-05,420,1 stop,Iberia,MAD,13h 45m,12:15,pm,8:00,pm
362,MUC,SYD,2023-09-05,420,1 stop,British Airways,LHR,13h 40m,10:55,am,6:35,pm
363,MUC,SYD,2023-09-05,469,1 stop,TAP AIR PORTUGAL,LIS,14h 35m,6:05,am,2:40,pm
364,MUC,SYD,2023-09-05,612,1 stop,Delta,ATL,14h 10m,10:25,am,6:35,pm
365,MUC,SYD,2023-09-05,420,1 stop,British Airways,LHR,13h 40m,7:15,am,2:55,pm
366,MUC,SYD,2023-09-05,615,1 stop,Delta,CDG,14h 10m,9:55,am,6:05,pm
367,MUC,SYD,2023-09-05,469,1 stop,TAP AIR PORTUGAL,LIS,24h 40m,8:00,pm,2:40,pm
368,MUC,SYD,2023-09-05,612,1 stop,Delta,ATL,16h 10m,10:25,am,8:35,pm
369,MUC,SYD,2023-09-05,621,1 stop,Lufthansa,FRA,11h 45m,9:00,am,2:45,pm
370,MUC,SYD,2023-09-05,617,1 stop,Air France,CDG,14h 10m,9:55,am,6:05,pm
371,MUC,SYD,2023-09-05,707,1 stop,Turkish Airlines,IST,16h 35m,7:25,pm,6:00,am
372,MUC,SYD,2023-09-05,615,1 stop,Delta,CDG,16h 50m,7:15,am,6:05,pm
373,MUC,SYD,2023-09-05,617,1 stop,Air France,CDG,16h 50m,7:15,am,6:05,pm
374,MUC,SYD,2023-09-05,612,1 stop,Delta,ATL,18h 18m,10:25,am,10:43,pm
375,MUC,SYD,2023-09-05,615,1 stop,Delta,CDG,17h 05m,9:55,am,9:00,pm
376,MUC,SYD,2023-09-05,619,2 stops,Delta,"AMS, ATL",16h 35m,2:05,pm,12:40,am
377,MUC,SYD,2023-09-05,617,1 stop,Air France,CDG,17h 05m,9:55,am,9:00,pm
378,MUC,SYD,2023-09-05,721,2 stops,Delta,"AMS, CDG",15h 10m,11:50,am,9:00,pm
379,MUC,SYD,2023-09-05,615,1 stop,Delta,CDG,19h 45m,7:15,am,9:00,pm
380,MUC,SYD,2023-09-05,617,1 stop,Air France,CDG,19h 45m,7:15,am,9:00,pm
381,MUC,SYD,2023-09-05,616,2 stops,Delta,"AMS, ATL",17h 10m,9:25,am,8:35,pm
382,MUC,SYD,2023-09-05,612,1 stop,Delta,ATL,20h 15m,10:25,am,12:40,am
383,MUC,SYD,2023-09-05,619,2 stops,Delta,"AMS, JFK",17h 11m,11:50,am,11:01,pm
384,MUC,SYD,2023-09-05,626,2 stops,Air France,"CDG, DTW",17h 00m,7:15,am,6:15,pm
385,MUC,SYD,2023-09-05,616,2 stops,Delta,"AMS, DTW",17h 15m,7:00,am,6:15,pm
386,MUC,SYD,2023-09-05,616,2 stops,Delta,"AMS, ATL",17h 35m,7:00,am,6:35,pm
387,MUC,SYD,2023-09-05,621,2 stops,Delta,"CDG, JFK",17h 43m,7:15,am,6:58,pm
388,MUC,SYD,2023-09-05,707,2 stops,Delta,"CDG, DTW",17h 00m,7:15,am,6:15,pm
389,MUC,SYD,2023-09-05,616,2 stops,Delta,"AMS, MSP",19h 40m,9:25,am,11:05,pm
390,MUC,SYD,2023-09-05,619,2 stops,Delta,"AMS, ATL",18h 50m,11:50,am,12:40,am
391,MUC,SYD,2023-09-05,621,2 stops,Delta,"CDG, JFK",19h 06m,9:55,am,11:01,pm
392,MUC,SYD,2023-09-05,616,2 stops,Delta,"AMS, ATL",19h 18m,9:25,am,10:43,pm
393,MUC,SYD,2023-09-05,707,2 stops,Delta,"CDG, JFK",17h 43m,7:15,am,6:58,pm
394,MUC,SYD,2023-09-05,721,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
395,MUC,SYD,2023-09-05,721,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
396,MUC,SYD,2023-09-05,708,2 stops,Delta,"CDG, ATL",17h 20m,7:15,am,6:35,pm
397,MUC,SYD,2023-09-05,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
398,MUC,SYD,2023-09-05,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
399,MUC,SYD,2023-09-05,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
400,MUC,SYD,2023-09-05,616,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
401,MUC,SYD,2023-09-05,627,2 stops,Air France,"CDG, JFK",19h 06m,9:55,am,11:01,pm
402,MUC,SYD,2023-09-05,706,2 stops,Delta,"CDG, BOS",18h 07m,7:15,am,7:22,pm
403,MUC,SYD,2023-09-05,619,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
404,MUC,SYD,2023-09-05,619,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
405,MUC,SYD,2023-09-05,707,2 stops,Delta,"CDG, ATL",18h 48m,9:55,am,10:43,pm
406,MUC,SYD,2023-09-05,703,2 stops,Delta,"AMS, BOS",18h 22m,7:00,am,7:22,pm
407,MUC,SYD,2023-09-05,707,2 stops,Delta,"CDG, JFK",19h 06m,9:55,am,11:01,pm
408,MUC,SYD,2023-09-05,708,2 stops,Delta,"CDG, ATL",18h 48m,9:55,am,10:43,pm
409,MUC,SYD,2023-09-05,708,2 stops,Delta,"CDG, ATL",19h 20m,7:15,am,8:35,pm
410,MUC,SYD,2023-09-05,703,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
411,MUC,SYD,2023-09-05,703,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
412,MUC,SYD,2023-09-05,616,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
413,MUC,SYD,2023-09-05,743,1 stop,"Lufthansa, TAP AIR PORTUGAL",LIS,14h 35m,6:05,am,2:40,pm
414,MUC,SYD,2023-09-05,619,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
415,MUC,SYD,2023-09-05,616,2 stops,Delta,"AMS, ATL",21h 43m,7:00,am,10:43,pm
416,MUC,SYD,2023-09-05,616,2 stops,Delta,"AMS, ATL",21h 43m,7:00,am,10:43,pm
417,MUC,SYD,2023-09-05,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
418,MUC,SYD,2023-09-05,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
419,MUC,SYD,2023-09-05,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
420,MUC,SYD,2023-09-05,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
421,MUC,SYD,2023-09-05,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
422,MUC,SYD,2023-09-05,616,2 stops,Delta,"AMS, JFK",22h 01m,7:00,am,11:01,pm
423,MUC,SYD,2023-09-05,627,2 stops,Air France,"CDG, JFK",21h 46m,7:15,am,11:01,pm
424,MUC,SYD,2023-09-05,627,2 stops,Air France,"CDG, JFK",21h 46m,7:15,am,11:01,pm
425,MUC,SYD,2023-09-05,707,2 stops,Delta,"CDG, ATL",20h 45m,9:55,am,12:40,am
426,MUC,SYD,2023-09-05,708,2 stops,Delta,"CDG, ATL",20h 45m,9:55,am,12:40,am
427,MUC,SYD,2023-09-05,708,2 stops,Delta,"CDG, ATL",20h 45m,9:55,am,12:40,am
428,MUC,SYD,2023-09-05,819,2 stops,Delta,"AMS, JFK",17h 58m,7:00,am,6:58,pm
429,MUC,SYD,2023-09-05,707,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
430,MUC,SYD,2023-09-05,708,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
431,MUC,SYD,2023-09-05,708,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
432,MUC,SYD,2023-09-05,707,2 stops,Delta,"CDG, JFK",21h 46m,7:15,am,11:01,pm
433,MUC,SYD,2023-09-05,707,2 stops,Delta,"CDG, JFK",21h 46m,7:15,am,11:01,pm
434,MUC,SYD,2023-09-05,592,1 stop,TAP AIR PORTUGAL,LIS,25h 10m,7:30,pm,2:40,pm
435,MUC,SYD,2023-09-05,886,1 stop,Turkish Airlines,IST,18h 10m,7:15,am,7:25,pm
436,MUC,SYD,2023-09-05,486,2 stops,"Air Europa, TAP AIR PORTUGAL","MAD, LIS",25h 35m,7:05,pm,2:40,pm
437,MUC,SYD,2023-09-05,518,2 stops,"Lufthansa, TAP AIR PORTUGAL","LHR, LIS",24h 55m,7:45,pm,2:40,pm
438,MUC,SYD,2023-09-05,475,1 stop,TAP AIR PORTUGAL,LIS,31h 05m,1:35,pm,2:40,pm
439,MUC,SYD,2023-09-05,466,2 stops,"Vueling, TAP AIR PORTUGAL","BCN, LIS",23h 45m,8:55,pm,2:40,pm
440,MUC,SYD,2023-09-05,620,1 stop,LOT,WAW,28h 00m,7:35,pm,5:35,pm
441,MUC,SYD,2023-09-05,834,2 stops,TAP AIR PORTUGAL,"LIS, EWR",20h 32m,6:05,am,8:37,pm
442,MUC,SYD,2023-09-05,819,2 stops,Delta,"AMS, JFK",22h 01m,7:00,am,11:01,pm
443,MUC,SYD,2023-09-05,627,1 stop,Air France,CDG,27h 35m,8:30,pm,6:05,pm
444,MUC,SYD,2023-09-05,731,2 stops,TAP AIR PORTUGAL,"OPO, LIS",23h 10m,9:30,pm,2:40,pm
445,MUC,SYD,2023-09-05,886,1 stop,Turkish Airlines,IST,21h 40m,2:20,pm,6:00,am
446,MUC,SYD,2023-09-05,562,2 stops,"Lufthansa, TAP AIR PORTUGAL","LHR, LIS",23h 00m,9:40,pm,2:40,pm
447,MUC,SYD,2023-09-05,485,2 stops,"Lufthansa, TAP AIR PORTUGAL","LHR, LIS",27h 10m,5:30,pm,2:40,pm
448,MUC,SYD,2023-09-05,530,3 stops,"SWISS, TAP AIR PORTUGAL","ZRH, BCN, ...",26h 00m,6:40,pm,2:40,pm
449,MUC,SYD,2023-09-05,755,2 stops,"Lufthansa, Turkish Airlines","TLS, IST",20h 35m,3:25,pm,6:00,am
450,MUC,SYD,2023-09-05,497,2 stops,"easyJet, TAP AIR PORTUGAL","LGW-LHR, LIS",22h 45m,9:55,pm,2:40,pm
451,MUC,SYD,2023-09-05,731,2 stops,TAP AIR PORTUGAL,"OPO, LIS",23h 10m,9:30,pm,2:40,pm
452,MUC,SYD,2023-09-05,612,1 stop,Delta,ATL,28h 40m,10:25,am,9:05,am
453,MUC,SYD,2023-09-05,562,2 stops,"Lufthansa, TAP AIR PORTUGAL","LHR, LIS",26h 00m,6:40,pm,2:40,pm
454,MUC,SYD,2023-09-05,544,3 stops,"Brussels Airlines, TAP AIR PORTUGAL","BRU, LHR, ...",25h 55m,6:45,pm,2:40,pm
455,MUC,SYD,2023-09-05,583,2 stops,"Lufthansa, TAP AIR PORTUGAL","BIO, LIS",23h 25m,9:15,pm,2:40,pm
456,MUC,SYD,2023-09-05,683,2 stops,LOT,"KRK, WAW",25h 35m,10:00,pm,5:35,pm
457,MUC,SYD,2023-09-05,683,2 stops,LOT,"KRK, WAW",25h 35m,10:00,pm,5:35,pm
458,MUC,SYD,2023-09-05,684,2 stops,TAP AIR PORTUGAL,"LIS, BOS",27h 48m,1:35,pm,11:23,am
459,MUC,SYD,2023-09-05,777,2 stops,TAP AIR PORTUGAL,"LIS, EWR",25h 25m,1:35,pm,9:00,am
460,MUC,SYD,2023-09-05,643,2 stops,"Lufthansa, TAP AIR PORTUGAL","FRA, LIS",24h 40m,8:00,pm,2:40,pm
461,MUC,SYD,2023-09-05,653,2 stops,"Lufthansa, TAP AIR PORTUGAL","AMS, LIS",24h 30m,8:10,pm,2:40,pm
462,MUC,SYD,2023-09-05,627,1 stop,Air France,CDG,29h 55m,6:10,pm,6:05,pm
463,MUC,SYD,2023-09-05,612,1 stop,Delta,DTW,29h 55m,11:30,am,11:25,am
464,MUC,SYD,2023-09-05,1218,1 stop,KLM,ATL,14h 10m,10:25,am,6:35,pm
465,MUC,SYD,2023-09-05,627,1 stop,Air France,CDG,30h 30m,8:30,pm,9:00,pm
466,MUC,SYD,2023-09-06,614,1 stop,Lufthansa,FRA,11h 45m,9:00,am,2:45,pm
467,MUC,SYD,2023-09-06,389,1 stop,"Lufthansa, French Bee",CDG-ORY,27h 30m,9:50,pm,7:20,pm
468,MUC,SYD,2023-09-06,470,1 stop,TAP AIR PORTUGAL,LIS,14h 35m,6:05,am,2:40,pm
469,MUC,SYD,2023-09-06,612,1 stop,Delta,ATL,14h 10m,10:25,am,6:35,pm
470,MUC,SYD,2023-09-06,615,1 stop,Delta,CDG,14h 10m,9:55,am,6:05,pm
471,MUC,SYD,2023-09-06,617,1 stop,Air France,CDG,14h 10m,9:55,am,6:05,pm
472,MUC,SYD,2023-09-06,612,1 stop,Delta,ATL,16h 10m,10:25,am,8:35,pm
473,MUC,SYD,2023-09-06,618,1 stop,Air France,ATL,16h 10m,10:25,am,8:35,pm
474,MUC,SYD,2023-09-06,628,1 stop,LOT,WAW,16h 35m,7:00,am,5:35,pm
475,MUC,SYD,2023-09-06,615,1 stop,Delta,CDG,16h 50m,7:15,am,6:05,pm
476,MUC,SYD,2023-09-06,617,1 stop,Air France,CDG,16h 50m,7:15,am,6:05,pm
477,MUC,SYD,2023-09-06,615,1 stop,Delta,CDG,17h 05m,9:55,am,9:00,pm
478,MUC,SYD,2023-09-06,617,1 stop,Air France,CDG,17h 05m,9:55,am,9:00,pm
479,MUC,SYD,2023-09-06,619,2 stops,Delta,"AMS, ATL",16h 35m,2:05,pm,12:40,am
480,MUC,SYD,2023-09-06,721,2 stops,Delta,"AMS, CDG",15h 10m,11:50,am,9:00,pm
481,MUC,SYD,2023-09-06,702,1 stop,Turkish Airlines,IST,17h 05m,6:55,pm,6:00,am
482,MUC,SYD,2023-09-06,620,2 stops,Delta,"CDG, DTW",17h 00m,7:15,am,6:15,pm
483,MUC,SYD,2023-09-06,616,2 stops,Delta,"AMS, ATL",17h 10m,9:25,am,8:35,pm
484,MUC,SYD,2023-09-06,619,2 stops,Delta,"AMS, JFK",17h 11m,11:50,am,11:01,pm
485,MUC,SYD,2023-09-06,626,2 stops,Air France,"CDG, DTW",17h 00m,7:15,am,6:15,pm
486,MUC,SYD,2023-09-06,616,2 stops,Delta,"AMS, DTW",17h 15m,7:00,am,6:15,pm
